1,Acheta-domestica-densovirus_taxid_185639.gbk,ID:YP_227599.1 |[Acheta domestica densovirus]||Acheta-domestica-densovirus_taxid_185639.gbk|Putative nonstructur..|642|NC_004290(5234):129-770:1 ^GeneID:5075922^ Acheta domesticus densovirus, complete genome.|neighbours:start(),ID:YP_227600.1(1)|neighbour_genes:start(),Putative nonstructur..|
71,Blattella-germanica-densovirus-1_taxid_220638.gbk,ID:NP_874383.1 |[Blattella germanica densovirus 1]||Blattella-germanica-densovirus-1_taxid_220638.gbk|non-structural prote..|651|NC_005041(5335):282-932:1 ^GeneID:1733765^ Blattella germanica densovirus 1, complete genome.|neighbours:start(),ID:NP_874381.1(1)|neighbour_genes:start(),non-structural prote..|
72,Blattella-germanica-densovirus-1_taxid_220638.gbk,ID:NP_874381.1 |[Blattella germanica densovirus 1]||Blattella-germanica-densovirus-1_taxid_220638.gbk|non-structural prote..|1593|NC_005041(5335):933-2525:1 ^GeneID:1733766^ Blattella germanica densovirus 1, complete genome.|neighbours:ID:NP_874383.1(1),ID:NP_874382.1(1)|neighbour_genes:non-structural prote..,non-structural prote..|
73,Blattella-germanica-densovirus-1_taxid_220638.gbk,ID:NP_874382.1 |[Blattella germanica densovirus 1]||Blattella-germanica-densovirus-1_taxid_220638.gbk|non-structural prote..|789|NC_005041(5335):940-1728:1 ^GeneID:1733764^ Blattella germanica densovirus 1, complete genome.|neighbours:ID:NP_874381.1(1),ID:NP_874379.2(-1)|neighbour_genes:non-structural prote..,structural protein V..|
74,Blattella-germanica-densovirus-1_taxid_220638.gbk,ID:NP_874379.2 |[Blattella germanica densovirus 1]||Blattella-germanica-densovirus-1_taxid_220638.gbk|structural protein V..|2337|NC_005041(5335):2528-5093:-1 ^GeneID:1733768^ |neighbours:ID:NP_874382.1(1),ID:NP_874380.1(-1)|neighbour_genes:non-structural prote..,structural protein V..|
75,Blattella-germanica-densovirus-1_taxid_220638.gbk,ID:NP_874380.1 |[Blattella germanica densovirus 1]||Blattella-germanica-densovirus-1_taxid_220638.gbk|structural protein V..|1887|NC_005041(5335):2528-4414:-1 ^GeneID:1733767^ Blattella germanica densovirus 1, complete genome.|neighbours:ID:NP_874379.2(-1),ID:YP_009407715.1(-1)|neighbour_genes:structural protein V..,structural protein V..|
76,Blattella-germanica-densovirus-1_taxid_220638.gbk,ID:YP_009407715.1 |[Blattella germanica densovirus 1]||Blattella-germanica-densovirus-1_taxid_220638.gbk|structural protein V..|1533|NC_005041(5335):2528-4060:-1 ^GeneID:34998791^ Blattella germanica densovirus 1, complete genome.|neighbours:ID:NP_874380.1(-1),end()|neighbour_genes:structural protein V..,end()|
77,Bocavirus-gorilla-GBoV1-2009_taxid_864686.gbk,ID:YP_003799996.1 |[Bocavirus gorilla/GBoV1/2009]||Bocavirus-gorilla-GBoV1-2009_taxid_864686.gbk|non structural prote..|2415|NC_014358(4944):14-2428:1 ^GeneID:9487922^ Bocavirus gorilla/GBoV1/2009, complete genome.|neighbours:start(),ID:YP_003799997.1(1)|neighbour_genes:start(),nucleoprotein 1|
78,Bocavirus-gorilla-GBoV1-2009_taxid_864686.gbk,ID:YP_003799997.1 |[Bocavirus gorilla/GBoV1/2009]||Bocavirus-gorilla-GBoV1-2009_taxid_864686.gbk|nucleoprotein 1|660|NC_014358(4944):2169-2828:1 ^GeneID:9487919^ Bocavirus gorilla/GBoV1/2009, complete genome.|neighbours:ID:YP_003799996.1(1),ID:YP_003799998.1(1)|neighbour_genes:non structural prote..,capsid protein|
79,Bocavirus-gorilla-GBoV1-2009_taxid_864686.gbk,ID:YP_003799998.1 |[Bocavirus gorilla/GBoV1/2009]||Bocavirus-gorilla-GBoV1-2009_taxid_864686.gbk|capsid protein|2016|NC_014358(4944):2815-4830:1 ^GeneID:9487920^ Bocavirus gorilla/GBoV1/2009, complete genome.|neighbours:ID:YP_003799997.1(1),ID:YP_003799999.1(1)|neighbour_genes:nucleoprotein 1,capsid protein|
80,Bocavirus-gorilla-GBoV1-2009_taxid_864686.gbk,ID:YP_003799999.1 |[Bocavirus gorilla/GBoV1/2009]||Bocavirus-gorilla-GBoV1-2009_taxid_864686.gbk|capsid protein|1629|NC_014358(4944):3202-4830:1 ^GeneID:9487921^ Bocavirus gorilla/GBoV1/2009, complete genome.|neighbours:ID:YP_003799998.1(1),end()|neighbour_genes:capsid protein,end()|
81,Bocavirus-pig-SX-China-2010_taxid_912967.gbk,ID:YP_009507358.1 |[Bocavirus pig/SX/China/2010]||Bocavirus-pig-SX-China-2010_taxid_912967.gbk|NS1|1911|NC_038537(4786):110-2020:1 ^GeneID:37618333^ Bocavirus pig/SX/China/2010 NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:start(),ID:YP_009507359.1(1)|neighbour_genes:start(),NP1|
82,Bocavirus-pig-SX-China-2010_taxid_912967.gbk,ID:YP_009507359.1 |[Bocavirus pig/SX/China/2010]||Bocavirus-pig-SX-China-2010_taxid_912967.gbk|NP1|657|NC_038537(4786):2206-2862:1 ^GeneID:37618330^ Bocavirus pig/SX/China/2010 NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009507358.1(1),ID:YP_009507360.1(1)|neighbour_genes:NS1,VP1|
83,Bocavirus-pig-SX-China-2010_taxid_912967.gbk,ID:YP_009507360.1 |[Bocavirus pig/SX/China/2010]||Bocavirus-pig-SX-China-2010_taxid_912967.gbk|VP1|1872|NC_038537(4786):2915-4786:1 ^GeneID:37618331^ Bocavirus pig/SX/China/2010 NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009507359.1(1),ID:YP_009507361.1(1)|neighbour_genes:NP1,VP2|
84,Bocavirus-pig-SX-China-2010_taxid_912967.gbk,ID:YP_009507361.1 |[Bocavirus pig/SX/China/2010]||Bocavirus-pig-SX-China-2010_taxid_912967.gbk|VP2|1665|NC_038537(4786):3122-4786:1 ^GeneID:37618332^ Bocavirus pig/SX/China/2010 NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009507360.1(1),end()|neighbour_genes:VP1,end()|
85,Bombus-cryptarum-densovirus_taxid_2094261.gbk,ID:YP_009552708.1 |[Bombus cryptarum densovirus]||Bombus-cryptarum-densovirus_taxid_2094261.gbk|putative NS1|1839|NC_040626(3977):117-1955:1 ^GeneID:41701906^ Bombus cryptarum densovirus isolate bcry3, complete genome.|neighbours:start(),ID:YP_009552709.1(1)|neighbour_genes:start(),putative NS2|
86,Bombus-cryptarum-densovirus_taxid_2094261.gbk,ID:YP_009552709.1 |[Bombus cryptarum densovirus]||Bombus-cryptarum-densovirus_taxid_2094261.gbk|putative NS2|831|NC_040626(3977):238-1068:1 ^GeneID:41701905^ Bombus cryptarum densovirus isolate bcry3, complete genome.|neighbours:ID:YP_009552708.1(1),ID:YP_009552710.1(-1)|neighbour_genes:putative NS1,putative VP1|
87,Bombus-cryptarum-densovirus_taxid_2094261.gbk,ID:YP_009552710.1 |[Bombus cryptarum densovirus]||Bombus-cryptarum-densovirus_taxid_2094261.gbk|putative VP1|2034|NC_040626(3977):1894-3927:-1 ^GeneID:41701907^ Bombus cryptarum densovirus isolate bcry3, complete genome.|neighbours:ID:YP_009552709.1(1),end()|neighbour_genes:putative NS2,end()|
88,Bombyx-mori-densovirus-1_taxid_46253.gbk,ID:NP_542609.1 |[Bombyx mori densovirus 1]||Bombyx-mori-densovirus-1_taxid_46253.gbk|helicase NS1|2265|NC_003346(5076):344-2608:1 ^GeneID:929648^ Bombyx mori densovirus 1, complete genome.|neighbours:start(),ID:NP_542610.1(1)|neighbour_genes:start(),NS2|
89,Bombyx-mori-densovirus-1_taxid_46253.gbk,ID:NP_542610.1 |[Bombyx mori densovirus 1]||Bombyx-mori-densovirus-1_taxid_46253.gbk|NS2|1356|NC_003346(5076):477-1832:1 ^GeneID:929646^ Bombyx mori densovirus 1, complete genome.|neighbours:ID:NP_542609.1(1),ID:NP_542611.1(1)|neighbour_genes:helicase NS1,capsid protein VP|
90,Bombyx-mori-densovirus-1_taxid_46253.gbk,ID:NP_542611.1 |[Bombyx mori densovirus 1]||Bombyx-mori-densovirus-1_taxid_46253.gbk|capsid protein VP|2019|NC_003346(5076):2712-4730:1 ^GeneID:929647^ Bombyx mori densovirus 1, complete genome.|neighbours:ID:NP_542610.1(1),end()|neighbour_genes:NS2,end()|
91,Bombyx-mori-densovirus-5_taxid_125788.gbk,ID:NP_694834.1 |[Bombyx mori densovirus 5]||Bombyx-mori-densovirus-5_taxid_125788.gbk|orf1|2265|NC_004287(5078):345-2609:1 ^GeneID:955427^ Bombyx mori densovirus 5, complete genome.|neighbours:start(),ID:NP_694835.1(1)|neighbour_genes:start(),orf3|
92,Bombyx-mori-densovirus-5_taxid_125788.gbk,ID:NP_694835.1 |[Bombyx mori densovirus 5]||Bombyx-mori-densovirus-5_taxid_125788.gbk|orf3|1356|NC_004287(5078):478-1833:1 ^GeneID:955426^ Bombyx mori densovirus 5, complete genome.|neighbours:ID:NP_694834.1(1),ID:NP_694836.1(-1)|neighbour_genes:orf1,orf4|
93,Bombyx-mori-densovirus-5_taxid_125788.gbk,ID:NP_694836.1 |[Bombyx mori densovirus 5]||Bombyx-mori-densovirus-5_taxid_125788.gbk|orf4|492|NC_004287(5078):1011-1502:-1 ^GeneID:955425^ Bombyx mori densovirus 5, complete genome.|neighbours:ID:NP_694835.1(1),ID:NP_694837.1(1)|neighbour_genes:orf3,orf2|
94,Bombyx-mori-densovirus-5_taxid_125788.gbk,ID:NP_694837.1 |[Bombyx mori densovirus 5]||Bombyx-mori-densovirus-5_taxid_125788.gbk|orf2|2019|NC_004287(5078):2713-4731:1 ^GeneID:955428^ Bombyx mori densovirus 5, complete genome.|neighbours:ID:NP_694836.1(-1),end()|neighbour_genes:orf4,end()|
95,Bosavirus-MS-2016a_taxid_1917013.gbk,ID:YP_009325417.2 |[Bosavirus MS-2016a]||Bosavirus-MS-2016a_taxid_1917013.gbk|nonstructural protei..|1767|NC_031959(5371):145-1911:1 ^GeneID:34443307^ Bosavirus MS-2016a, complete genome.|neighbours:start(),ID:YP_009325418.3(1)|neighbour_genes:start(),structural protein|
96,Bosavirus-MS-2016a_taxid_1917013.gbk,ID:YP_009325418.3 |[Bosavirus MS-2016a]||Bosavirus-MS-2016a_taxid_1917013.gbk|structural protein|3108|NC_031959(5371):2135-5242:1 ^GeneID:34443306^ Bosavirus MS-2016a, complete genome.|neighbours:ID:YP_009325417.2(1),end()|neighbour_genes:nonstructural protei..,end()|
97,Bovine-adeno-associated-virus_taxid_256548.gbk,ID:YP_024970.1 |[Bovine adeno-associated virus]||Bovine-adeno-associated-virus_taxid_256548.gbk|rep|1833|NC_005889(4693):368-2200:1 ^GeneID:2845924^ Bovine adeno-associated virus, complete genome.|neighbours:start(),ID:YP_024971.1(1)|neighbour_genes:start(),cap|
98,Bovine-adeno-associated-virus_taxid_256548.gbk,ID:YP_024971.1 |[Bovine adeno-associated virus]||Bovine-adeno-associated-virus_taxid_256548.gbk|cap|2211|NC_005889(4693):2216-4426:1 ^GeneID:2845923^ Bovine adeno-associated virus, complete genome.|neighbours:ID:YP_024970.1(1),end()|neighbour_genes:rep,end()|
99,Bovine-hokovirus-1_taxid_494651.gbk,ID:YP_009508196.1 |[Bovine hokovirus 1]|HK1|Bovine-hokovirus-1_taxid_494651.gbk|NS1|1959|NC_038898(5105):202-2160:1 ^GeneID:37619522^ Bovine hokovirus strain HK1 non-structural protein (NS1), minor structural protein (VP1), and major structural protein (VP2) genes, complete cds.|neighbours:start(),ID:YP_009508197.1(1)|neighbour_genes:start(),VP1|
100,Bovine-hokovirus-1_taxid_494651.gbk,ID:YP_009508197.1 |[Bovine hokovirus 1]|HK1|Bovine-hokovirus-1_taxid_494651.gbk|VP1|2796|NC_038898(5105):2274-5069:1 ^GeneID:37619520^ Bovine hokovirus strain HK1 non-structural protein (NS1), minor structural protein (VP1), and major structural protein (VP2) genes, complete cds.|neighbours:ID:YP_009508196.1(1),ID:YP_009508198.1(1)|neighbour_genes:NS1,VP2|
101,Bovine-hokovirus-1_taxid_494651.gbk,ID:YP_009508198.1 |[Bovine hokovirus 1]|HK1|Bovine-hokovirus-1_taxid_494651.gbk|VP2|1662|NC_038898(5105):3408-5069:1 ^GeneID:37619521^ Bovine hokovirus strain HK1 non-structural protein (NS1), minor structural protein (VP1), and major structural protein (VP2) genes, complete cds.|neighbours:ID:YP_009508197.1(1),end()|neighbour_genes:VP1,end()|
102,Bovine-parvovirus--2_taxid_172296.gbk,ID:YP_077175.1 |[Bovine parvovirus - 2]||Bovine-parvovirus--2_taxid_172296.gbk|putative non-structu..|1614|NC_006259(5610):306-1919:1 ^GeneID:5141507^ Bovine parvovirus 2, complete genome.|neighbours:start(),ID:YP_077176.1(1)|neighbour_genes:start(),putative capsid prot..|
103,Bovine-parvovirus--2_taxid_172296.gbk,ID:YP_077176.1 |[Bovine parvovirus - 2]||Bovine-parvovirus--2_taxid_172296.gbk|putative capsid prot..|3117|NC_006259(5610):2268-5384:1 ^GeneID:5141508^ Bovine parvovirus 2, complete genome.|neighbours:ID:YP_077175.1(1),end()|neighbour_genes:putative non-structu..,end()|
104,Bovine-parvovirus-1_taxid_365609.gbk,ID:YP_009508180.1 |[Bovine parvovirus-1]|Abinanti|Bovine-parvovirus-1_taxid_365609.gbk|NS-1|2583|NC_038895(5515):336-2918:1 ^GeneID:37619505^ Bovine parvovirus-1 strain Abinanti, complete genome.|neighbours:start(),ID:YP_009508181.1(1)|neighbour_genes:start(),NS-2|
105,Bovine-parvovirus-1_taxid_365609.gbk,ID:YP_009508181.1 |[Bovine parvovirus-1]|Abinanti|Bovine-parvovirus-1_taxid_365609.gbk|NS-2|1734|NC_038895(5515):1185-2918:1 ^GeneID:37619501^ Bovine parvovirus-1 strain Abinanti, complete genome.|neighbours:ID:YP_009508180.1(1),ID:YP_009508182.1(1)|neighbour_genes:NS-1,NP|
106,Bovine-parvovirus-1_taxid_365609.gbk,ID:YP_009508182.1 |[Bovine parvovirus-1]|Abinanti|Bovine-parvovirus-1_taxid_365609.gbk|NP|642|NC_038895(5515):2659-3300:1 ^GeneID:37619502^ Bovine parvovirus-1 strain Abinanti, complete genome.|neighbours:ID:YP_009508181.1(1),ID:YP_009508183.1(1)|neighbour_genes:NS-2,VP1|
107,Bovine-parvovirus-1_taxid_365609.gbk,ID:YP_009508183.1 |[Bovine parvovirus-1]|Abinanti|Bovine-parvovirus-1_taxid_365609.gbk|VP1|2022|NC_038895(5515):3284-5305:1 ^GeneID:37619503^ Bovine parvovirus-1 strain Abinanti, complete genome.|neighbours:ID:YP_009508182.1(1),ID:YP_009508184.1(1)|neighbour_genes:NP,VP2|
108,Bovine-parvovirus-1_taxid_365609.gbk,ID:YP_009508184.1 |[Bovine parvovirus-1]|Abinanti|Bovine-parvovirus-1_taxid_365609.gbk|VP2|1611|NC_038895(5515):3695-5305:1 ^GeneID:37619504^ Bovine parvovirus-1 strain Abinanti, complete genome.|neighbours:ID:YP_009508183.1(1),end()|neighbour_genes:VP1,end()|
109,Bovine-parvovirus-3_taxid_172297.gbk,ID:YP_009465713.1 |[Bovine parvovirus 3]||Bovine-parvovirus-3_taxid_172297.gbk|nonstructural protei..|1956|NC_037053(5100):26-1981:1 ^GeneID:35996796^ Bovine parvovirus 3 isolate ujs1794 nonstructural protein and structural protein genes, complete cds.|neighbours:start(),ID:YP_009465714.1(1)|neighbour_genes:start(),structural protein|
110,Bovine-parvovirus-3_taxid_172297.gbk,ID:YP_009465714.1 |[Bovine parvovirus 3]||Bovine-parvovirus-3_taxid_172297.gbk|structural protein|2844|NC_037053(5100):1984-4827:1 ^GeneID:35996795^ Bovine parvovirus 3 isolate ujs1794 nonstructural protein and structural protein genes, complete cds.|neighbours:ID:YP_009465713.1(1),end()|neighbour_genes:nonstructural protei..,end()|
111,Bovine-parvovirus_taxid_10784.gbk,ID:NP_041402.1 |[Bovine parvovirus]||Bovine-parvovirus_taxid_10784.gbk|hypothetical protein|2181|NC_001540(5517):740-2920:1 ^GeneID:1724585^ Bovine parvovirus, complete genome.|neighbours:start(),ID:NP_041403.1(1)|neighbour_genes:start(),hypothetical protein|
112,Bovine-parvovirus_taxid_10784.gbk,ID:NP_041403.1 |[Bovine parvovirus]||Bovine-parvovirus_taxid_10784.gbk|hypothetical protein|642|NC_001540(5517):2661-3302:1 ^GeneID:1724584^ Bovine parvovirus, complete genome.|neighbours:ID:NP_041402.1(1),ID:NP_041404.1(1)|neighbour_genes:hypothetical protein,VP2|
113,Bovine-parvovirus_taxid_10784.gbk,ID:NP_041404.1 |[Bovine parvovirus]||Bovine-parvovirus_taxid_10784.gbk|VP2|2022|NC_001540(5517):3286-5307:1 ^GeneID:1489584^ Bovine parvovirus, complete genome.|neighbours:ID:NP_041403.1(1),ID:NP_041406.1(1)|neighbour_genes:hypothetical protein,VP3|
114,Bovine-parvovirus_taxid_10784.gbk,ID:NP_041406.1 |[Bovine parvovirus]||Bovine-parvovirus_taxid_10784.gbk|VP3|1611|NC_001540(5517):3697-5307:1 ^GeneID:1489585^ Bovine parvovirus, complete genome.|neighbours:ID:NP_041404.1(1),end()|neighbour_genes:VP2,end()|
115,Bufavirus-3_taxid_1391667.gbk,ID:YP_009058894.1 |[Bufavirus-3]|BTN-63|Bufavirus-3_taxid_1391667.gbk|NS1|2022|NC_024888(4733):1-2022:1 ^GeneID:20357429^ Bufavirus-3 genes for NS1, putative VP1, hypothetical protein, VP2, complete cds, strain: BTN-63.|neighbours:start(),ID:YP_009058895.1(1)|neighbour_genes:start(),putative VP1|
116,Bufavirus-3_taxid_1391667.gbk,ID:YP_009058895.1 |[Bufavirus-3]|BTN-63|Bufavirus-3_taxid_1391667.gbk|putative VP1|2133|NC_024888(4733):2009-4509:1 ^GeneID:20357426^ |neighbours:ID:YP_009058894.1(1),ID:YP_009058896.1(1)|neighbour_genes:NS1,hypothetical protein|
117,Bufavirus-3_taxid_1391667.gbk,ID:YP_009058896.1 |[Bufavirus-3]|BTN-63|Bufavirus-3_taxid_1391667.gbk|hypothetical protein|393|NC_024888(4733):2009-2401:1 ^GeneID:20357427^ Bufavirus-3 genes for NS1, putative VP1, hypothetical protein, VP2, complete cds, strain: BTN-63.|neighbours:ID:YP_009058895.1(1),ID:YP_009058897.1(1)|neighbour_genes:putative VP1,VP2|
118,Bufavirus-3_taxid_1391667.gbk,ID:YP_009058897.1 |[Bufavirus-3]|BTN-63|Bufavirus-3_taxid_1391667.gbk|VP2|1719|NC_024888(4733):2791-4509:1 ^GeneID:20357428^ Bufavirus-3 genes for NS1, putative VP1, hypothetical protein, VP2, complete cds, strain: BTN-63.|neighbours:ID:YP_009058896.1(1),end()|neighbour_genes:hypothetical protein,end()|
119,California-sea-lion-adeno-associated-virus-1_taxid_1073950.gbk,ID:YP_009507366.1 |[California sea lion adeno-associated virus 1]||California-sea-lion-adeno-associated-virus-1_taxid_1073950.gbk|Rep78|1803|NC_038539(4395):291-2093:1 ^GeneID:37618341^ California sea lion adeno-associated virus 1 isolate 1187 Rep78 and VP1 genes, complete cds.|neighbours:start(),ID:YP_009507367.1(1)|neighbour_genes:start(),VP1|
120,California-sea-lion-adeno-associated-virus-1_taxid_1073950.gbk,ID:YP_009507367.1 |[California sea lion adeno-associated virus 1]||California-sea-lion-adeno-associated-virus-1_taxid_1073950.gbk|VP1|2157|NC_038539(4395):2124-4280:1 ^GeneID:37618340^ California sea lion adeno-associated virus 1 isolate 1187 Rep78 and VP1 genes, complete cds.|neighbours:ID:YP_009507366.1(1),end()|neighbour_genes:Rep78,end()|
121,California-sea-lion-bocavirus-1_taxid_1073959.gbk,ID:YP_009507350.1 |[California sea lion bocavirus 1]||California-sea-lion-bocavirus-1_taxid_1073959.gbk|NS1|2382|NC_038535(5263):258-2639:1 ^GeneID:37618323^ California sea lion bocavirus 1 isolate 1153 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:start(),ID:YP_009507351.1(1)|neighbour_genes:start(),NP|
122,California-sea-lion-bocavirus-1_taxid_1073959.gbk,ID:YP_009507351.1 |[California sea lion bocavirus 1]||California-sea-lion-bocavirus-1_taxid_1073959.gbk|NP|582|NC_038535(5263):2443-3024:1 ^GeneID:37618320^ California sea lion bocavirus 1 isolate 1153 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507350.1(1),ID:YP_009507352.1(1)|neighbour_genes:NS1,VP1|
123,California-sea-lion-bocavirus-1_taxid_1073959.gbk,ID:YP_009507352.1 |[California sea lion bocavirus 1]||California-sea-lion-bocavirus-1_taxid_1073959.gbk|VP1|2160|NC_038535(5263):3008-5167:1 ^GeneID:37618321^ California sea lion bocavirus 1 isolate 1153 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507351.1(1),ID:YP_009507353.1(1)|neighbour_genes:NP,VP2|
124,California-sea-lion-bocavirus-1_taxid_1073959.gbk,ID:YP_009507353.1 |[California sea lion bocavirus 1]||California-sea-lion-bocavirus-1_taxid_1073959.gbk|VP2|1746|NC_038535(5263):3422-5167:1 ^GeneID:37618322^ California sea lion bocavirus 1 isolate 1153 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507352.1(1),end()|neighbour_genes:VP1,end()|
125,California-sea-lion-bocavirus-3_taxid_1073961.gbk,ID:YP_009507354.1 |[California sea lion bocavirus 3]||California-sea-lion-bocavirus-3_taxid_1073961.gbk|NS1|2409|NC_038536(5439):279-2687:1 ^GeneID:37618328^ California sea lion bocavirus 3 isolate 9805 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:start(),ID:YP_009507355.1(1)|neighbour_genes:start(),NP|
126,California-sea-lion-bocavirus-3_taxid_1073961.gbk,ID:YP_009507355.1 |[California sea lion bocavirus 3]||California-sea-lion-bocavirus-3_taxid_1073961.gbk|NP|582|NC_038536(5439):2473-3054:1 ^GeneID:37618325^ California sea lion bocavirus 3 isolate 9805 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507354.1(1),ID:YP_009507356.1(1)|neighbour_genes:NS1,VP1|
127,California-sea-lion-bocavirus-3_taxid_1073961.gbk,ID:YP_009507356.1 |[California sea lion bocavirus 3]||California-sea-lion-bocavirus-3_taxid_1073961.gbk|VP1|2160|NC_038536(5439):3038-5197:1 ^GeneID:37618326^ California sea lion bocavirus 3 isolate 9805 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507355.1(1),ID:YP_009507357.1(1)|neighbour_genes:NP,VP2|
128,California-sea-lion-bocavirus-3_taxid_1073961.gbk,ID:YP_009507357.1 |[California sea lion bocavirus 3]||California-sea-lion-bocavirus-3_taxid_1073961.gbk|VP2|1746|NC_038536(5439):3452-5197:1 ^GeneID:37618327^ California sea lion bocavirus 3 isolate 9805 NS1, NP, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507356.1(1),end()|neighbour_genes:VP1,end()|
129,Canine-bocavirus-1_taxid_1511885.gbk,ID:YP_007518454.1 |[Canine bocavirus 1]||Canine-bocavirus-1_taxid_1511885.gbk|NS1|1947|NC_020499(5413):306-2252:1 ^GeneID:14757612^ Canine bocavirus 1 isolate Con-161, complete genome.|neighbours:start(),ID:YP_007518455.1(1)|neighbour_genes:start(),NP1|
130,Canine-bocavirus-1_taxid_1511885.gbk,ID:YP_007518455.1 |[Canine bocavirus 1]||Canine-bocavirus-1_taxid_1511885.gbk|NP1|588|NC_020499(5413):2454-3041:1 ^GeneID:14757609^ Canine bocavirus 1 isolate Con-161, complete genome.|neighbours:ID:YP_007518454.1(1),ID:YP_007518456.1(1)|neighbour_genes:NS1,VP1|
131,Canine-bocavirus-1_taxid_1511885.gbk,ID:YP_007518456.1 |[Canine bocavirus 1]||Canine-bocavirus-1_taxid_1511885.gbk|VP1|2139|NC_020499(5413):3025-5163:1 ^GeneID:14757610^ Canine bocavirus 1 isolate Con-161, complete genome.|neighbours:ID:YP_007518455.1(1),ID:YP_007518457.1(1)|neighbour_genes:NP1,VP2|
132,Canine-bocavirus-1_taxid_1511885.gbk,ID:YP_007518457.1 |[Canine bocavirus 1]||Canine-bocavirus-1_taxid_1511885.gbk|VP2|1725|NC_020499(5413):3439-5163:1 ^GeneID:14757611^ Canine bocavirus 1 isolate Con-161, complete genome.|neighbours:ID:YP_007518456.1(1),end()|neighbour_genes:VP1,end()|
133,Canine-minute-virus_taxid_329639.gbk,ID:NP_758521.1 |[Canine minute virus]||Canine-minute-virus_taxid_329639.gbk|non structural prote..|2151|NC_004442(5097):429-2579:1 ^GeneID:956024^ Canine minute virus, complete genome.|neighbours:start(),ID:NP_758522.1(1)|neighbour_genes:start(),NP1|
134,Canine-minute-virus_taxid_329639.gbk,ID:NP_758522.1 |[Canine minute virus]||Canine-minute-virus_taxid_329639.gbk|NP1|561|NC_004442(5097):2389-2949:1 ^GeneID:956021^ Canine minute virus, complete genome.|neighbours:ID:NP_758521.1(1),ID:NP_758523.1(1)|neighbour_genes:non structural prote..,virus protein 1|
135,Canine-minute-virus_taxid_329639.gbk,ID:NP_758523.1 |[Canine minute virus]||Canine-minute-virus_taxid_329639.gbk|virus protein 1|2112|NC_004442(5097):2933-5044:1 ^GeneID:956022^ Canine minute virus, complete genome.|neighbours:ID:NP_758522.1(1),ID:NP_758524.1(1)|neighbour_genes:NP1,virus protein 2|
136,Canine-minute-virus_taxid_329639.gbk,ID:NP_758524.1 |[Canine minute virus]||Canine-minute-virus_taxid_329639.gbk|virus protein 2|1716|NC_004442(5097):3329-5044:1 ^GeneID:956023^ Canine minute virus, complete genome.|neighbours:ID:NP_758523.1(1),end()|neighbour_genes:virus protein 1,end()|
137,Canine-parvovirus_taxid_10788.gbk,ID:NP_041399.1 |[Canine parvovirus]|CPV-N|Canine-parvovirus_taxid_10788.gbk|polyprotein|2007|NC_001539(5323):272-2278:1 ^GeneID:1724588^ Canine parvovirus, complete genome.|neighbours:start(),ID:NP_041400.1(1)|neighbour_genes:start(),polyprotein|
138,Canine-parvovirus_taxid_10788.gbk,ID:NP_041400.1 |[Canine parvovirus]|CPV-N|Canine-parvovirus_taxid_10788.gbk|polyprotein|2256|NC_001539(5323):2285-4540:1 ^GeneID:1724587^ Canine parvovirus, complete genome.|neighbours:ID:NP_041399.1(1),ID:NP_041401.1(1)|neighbour_genes:polyprotein,hypothetical protein|
139,Canine-parvovirus_taxid_10788.gbk,ID:NP_041401.1 |[Canine parvovirus]|CPV-N|Canine-parvovirus_taxid_10788.gbk|hypothetical protein|204|NC_001539(5323):5110-5313:1 ^GeneID:1724589^ Canine parvovirus, complete genome.|neighbours:ID:NP_041400.1(1),end()|neighbour_genes:polyprotein,end()|
140,Casphalia-extranea-densovirus_taxid_180586.gbk,ID:NP_694838.1 |[Casphalia extranea densovirus]||Casphalia-extranea-densovirus_taxid_180586.gbk|NS1|2262|NC_004288(5002):354-2615:1 ^GeneID:955436^ Casphalia extranea densovirus, complete genome.|neighbours:start(),ID:NP_694839.1(1)|neighbour_genes:start(),NS2|
141,Casphalia-extranea-densovirus_taxid_180586.gbk,ID:NP_694839.1 |[Casphalia extranea densovirus]||Casphalia-extranea-densovirus_taxid_180586.gbk|NS2|1359|NC_004288(5002):481-1839:1 ^GeneID:955435^ Casphalia extranea densovirus, complete genome.|neighbours:ID:NP_694838.1(1),ID:NP_694840.1(1)|neighbour_genes:NS1,VP|
