64,Milk-vetch-dwarf-C3-alphasatellite_taxid_1455654.gbk,ID:NP_619761.1 |[Milk vetch dwarf C3 alphasatellite]||Milk-vetch-dwarf-C3-alphasatellite_taxid_1455654.gbk|virus replication-as..|855|NC_003640(1000):58-912:1 ^GeneID:18479558^ Milk vetch dwarf C3 alphasatellite gene for virus replication-associated protein, complete cds.|neighbours:start(),end()|neighbour_genes:start(),end()|
65,Mimosa-yellow-leaf-curl-virus-associated-DNA-1_taxid_447598.gbk,ID:YP_001285943.1 |[Mimosa yellow leaf curl virus-associated DNA 1]||Mimosa-yellow-leaf-curl-virus-associated-DNA-1_taxid_447598.gbk|rep|948|NC_009564(1378):77-1024:1 ^GeneID:5228058^ Mimosa yellow leaf curl virus-associated DNA 1, complete genome.|neighbours:start(),end()|neighbour_genes:start(),end()|
66,Nanovirus-like-particle_taxid_96892.gbk,ID:YP_009508879.1 |[Nanovirus-like particle]||Nanovirus-like-particle_taxid_96892.gbk|rep|948|NC_039081(1379):92-1039:1 ^GOA:Q6HA12,GeneID:37620415,InterPro:IPR000605,InterPro:IPR003365,UniProtKB/TrEMBL:Q6HA12^ Nanovirus-like particle rep gene for replication associated protein, clone SB45-2.|neighbours:start(),end()|neighbour_genes:start(),end()|
67,Nanovirus-like-particle_taxid_96892.gbk,ID:YP_009508877.1 |[Nanovirus-like particle]||Nanovirus-like-particle_taxid_96892.gbk|rep|948|NC_039079(1376):77-1024:1 ^GOA:Q9WMZ8,GeneID:37620411,InterPro:IPR000605,InterPro:IPR003365,UniProtKB/TrEMBL:Q9WMZ8^ Nanovirus-like particle rep gene, isolate 1.|neighbours:start(),end()|neighbour_genes:start(),end()|
68,Nanovirus-like-particle_taxid_96892.gbk,ID:YP_009508878.1 |[Nanovirus-like particle]||Nanovirus-like-particle_taxid_96892.gbk|rep|948|NC_039080(1367):71-1018:1 ^GOA:Q9QCM5,GeneID:37620413,InterPro:IPR000605,InterPro:IPR003365,UniProtKB/TrEMBL:Q9QCM5^ Nanovirus-like particle rep gene for replication-associated protein.|neighbours:start(),end()|neighbour_genes:start(),end()|
69,Okra-enation-leaf-curl-alphasatellite_taxid_1249467.gbk,ID:YP_007250412.1 |[Okra enation leaf curl alphasatellite]||Okra-enation-leaf-curl-alphasatellite_taxid_1249467.gbk|Rep|654|NC_019944(1350):361-1014:1 ^GeneID:14340089^ Okra enation leaf curl alphasatellite, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
70,Okra-leaf-curl-alphasatellite_taxid_518829.gbk,ID:YP_001856218.1 |[Okra leaf curl alphasatellite]||Okra-leaf-curl-alphasatellite_taxid_518829.gbk|replication associat..|948|NC_010620(1388):65-1012:1 ^GeneID:6240167^ Okra leaf curl disease associated DNA 1, complete genome.|neighbours:start(),end()|neighbour_genes:start(),end()|
71,Okra-leaf-curl-alphasatellite_taxid_518829.gbk,ID:YP_031730.1 |[Okra leaf curl alphasatellite]||Okra-leaf-curl-alphasatellite_taxid_518829.gbk|rep|948|NC_005954(1377):80-1027:1 ^GOA:Q6HA18,GeneID:2853605,InterPro:IPR000605,InterPro:IPR003365,UniProtKB/TrEMBL:Q6HA18^ Okra leaf curl alphasatellite rep gene for replication associated protein, clone NOB-3.|neighbours:start(),end()|neighbour_genes:start(),end()|
72,Okra-yellow-crinkle-Cameroon-alphasatellite-CM-Lys1sp2-09_taxid_743026.gbk,ID:YP_004123952.1 |[Okra yellow crinkle Cameroon alphasatellite [CM:Lys1sp2:09]]||Okra-yellow-crinkle-Cameroon-alphasatellite-CM-Lys1sp2-09_taxid_743026.gbk|rep|870|NC_014906(1356):83-952:1 ^GeneID:10100586^ Okra yellow crinkle Cameroon alphasatellite [CM:Lys1sp2:09], complete genome.|neighbours:start(),end()|neighbour_genes:start(),end()|
73,Okra-yellow-crinkle-Cameroon-alphasatellite-CM-Lys1sp3-09_taxid_743027.gbk,ID:YP_009508205.1 |[Okra yellow crinkle Cameroon alphasatellite [CM:Lys1sp3:09]]||Okra-yellow-crinkle-Cameroon-alphasatellite-CM-Lys1sp3-09_taxid_743027.gbk|rep|870|NC_038900(1356):83-952:1 ^GeneID:37619531^ Okra yellow crinkle Cameroon alphasatellite [CM:Lys1sp3:09] complete sequence, isolate Lys1sp3.|neighbours:start(),end()|neighbour_genes:start(),end()|
74,Papaya-leaf-curl-alphasatellite_taxid_1112202.gbk,ID:YP_008997789.1 |[Papaya leaf curl alphasatellite]||Papaya-leaf-curl-alphasatellite_taxid_1112202.gbk|Rep protein|939|NC_023292(1364):73-1011:1 ^GeneID:18155305^ Papaya leaf curl alphasatellite clone PaLCuA[PK/Mul/07], complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
75,Parthenium-leaf-curl-alphasatellite_taxid_1755198.gbk,ID:YP_009254744.1 |[Parthenium leaf curl alphasatellite]||Parthenium-leaf-curl-alphasatellite_taxid_1755198.gbk|alpha Rep|675|NC_030226(1386):367-1041:1 ^GeneID:27924368^ Parthenium leaf curl alphasatellite, clone Par-al2.|neighbours:start(),end()|neighbour_genes:start(),end()|
76,Pea-necrotic-yellow-dwarf-alphasatellite-1_taxid_1441797.gbk,ID:YP_009508291.1 |[Pea necrotic yellow dwarf alphasatellite 1]||Pea-necrotic-yellow-dwarf-alphasatellite-1_taxid_1441797.gbk|para-Rep1|840|NC_038958(1021):77-916:1 ^GeneID:37619709^ Pea necrotic yellow dwarf alphasatellite 1 isolate Gross-Enzersdorf_1, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
77,Pea-necrotic-yellow-dwarf-alphasatellite-3_taxid_1441798.gbk,ID:YP_009508292.1 |[Pea necrotic yellow dwarf alphasatellite 3]||Pea-necrotic-yellow-dwarf-alphasatellite-3_taxid_1441798.gbk|para-Rep3|855|NC_038959(1000):41-895:1 ^GeneID:37619711^ Pea necrotic yellow dwarf alphasatellite 3 isolate Gross-Enzersdorf_1, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
78,Pedilanthus-leaf-curl-alphasatellite_taxid_2169842.gbk,ID:YP_009338004.1 |[Pedilanthus leaf curl alphasatellite]||Pedilanthus-leaf-curl-alphasatellite_taxid_2169842.gbk|replication protein|948|NC_033335(1311):79-1026:1 ^GeneID:30857290^ Pedilanthus leaf curl virus alphasatellite, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
79,Sida-leaf-curl-alphasatellite_taxid_2169843.gbk,ID:YP_009513247.1 |[Sida leaf curl alphasatellite]||Sida-leaf-curl-alphasatellite_taxid_2169843.gbk|alpha Rep|948|NC_039240(1384):79-1026:1 ^GeneID:37627267^ Sida leaf curl virus-associated DNA 1, isolate [Pakistan:17-5:06] Lahore4.|neighbours:start(),end()|neighbour_genes:start(),end()|
80,Sida-yellow-vein-China-alphasatellite_taxid_1293961.gbk,ID:YP_009002582.1 |[Sida yellow vein China alphasatellite]||Sida-yellow-vein-China-alphasatellite_taxid_1293961.gbk|Rep|948|NC_023484(1359):79-1026:1 ^GeneID:18388466^ Sida yellow vein China alphasatellite clone J25.16, complete genome.|neighbours:start(),end()|neighbour_genes:start(),end()|
81,Sida-yellow-vein-Vietnam-alphasatellite_taxid_447597.gbk,ID:YP_001285945.1 |[Sida yellow vein Vietnam alphasatellite]||Sida-yellow-vein-Vietnam-alphasatellite_taxid_447597.gbk|rep|948|NC_009563(1372):68-1015:1 ^GeneID:5228056^ Sida yellow vein Vietnam virus-associated DNA 1, complete genome.|neighbours:start(),end()|neighbour_genes:start(),end()|
82,Sida-yellow-vein-alphasatellite_taxid_1506184.gbk,ID:YP_009044083.1 |[Sida yellow vein alphasatellite]||Sida-yellow-vein-alphasatellite_taxid_1506184.gbk|replication associat..|948|NC_024372(1374):80-1027:1 ^GeneID:19685543^ Sida yellow vein alphasatellite isolate India:Okra:Hsp:2013, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
83,Sida-yellow-vein-mosaic-alphasatellite_taxid_1535266.gbk,ID:YP_009174977.1 |[Sida yellow vein mosaic alphasatellite]||Sida-yellow-vein-mosaic-alphasatellite_taxid_1535266.gbk|alpha-rep|948|NC_028115(1387):80-1027:1 ^GeneID:26101508^ Sida yellow vein mosaic alphasatellite isolate WOK75, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
84,Sophora-alopecuroides-yellow-stunt-alphasatellite-1a_taxid_1980161.gbk,ID:YP_009508445.1 |[Sophora alopecuroides yellow stunt alphasatellite 1a]||Sophora-alopecuroides-yellow-stunt-alphasatellite-1a_taxid_1980161.gbk|satellite replicatio..|846|NC_038997(996):48-893:1 ^GeneID:37619902^ Sophora alopecuroides yellow stunt alphasatellite 1a isolate Ta1, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
85,Sophora-alopecuroides-yellow-stunt-alphasatellite-4_taxid_1980165.gbk,ID:YP_009508447.1 |[Sophora alopecuroides yellow stunt alphasatellite 4]||Sophora-alopecuroides-yellow-stunt-alphasatellite-4_taxid_1980165.gbk|satellite replicatio..|840|NC_038999(1009):73-912:1 ^GeneID:37619906^ Sophora alopecuroides yellow stunt alphasatellite 4 isolate Ta1, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
86,Sophora-alopecuroides-yellow-stunt-alphasatellite-7a_taxid_1980168.gbk,ID:YP_009508446.1 |[Sophora alopecuroides yellow stunt alphasatellite 7a]||Sophora-alopecuroides-yellow-stunt-alphasatellite-7a_taxid_1980168.gbk|satellite replicatio..|849|NC_038998(1022):51-899:1 ^GeneID:37619904^ Sophora alopecuroides yellow stunt alphasatellite 7a isolate Ta1, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
87,Sophora-alopecuroides-yellow-stunt-alphasatellite-8_taxid_1980173.gbk,ID:YP_009508444.1 |[Sophora alopecuroides yellow stunt alphasatellite 8]||Sophora-alopecuroides-yellow-stunt-alphasatellite-8_taxid_1980173.gbk|satellite replicatio..|858|NC_038996(1010):41-898:1 ^GeneID:37619900^ Sophora alopecuroides yellow stunt alphasatellite 8 isolate Ta1, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
88,Sophora-alopecuroides-yellow-stunt-alphasatellite-9_taxid_1980174.gbk,ID:YP_009508448.1 |[Sophora alopecuroides yellow stunt alphasatellite 9]||Sophora-alopecuroides-yellow-stunt-alphasatellite-9_taxid_1980174.gbk|satellite replicatio..|861|NC_039000(1003):41-901:1 ^GeneID:37619908^ Sophora alopecuroides yellow stunt alphasatellite 9 isolate Ta1, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
89,Subterranean-clover-stunt-C2-alphasatellite_taxid_1458458.gbk,ID:NP_620696.1 |[Subterranean clover stunt C2 alphasatellite]||Subterranean-clover-stunt-C2-alphasatellite_taxid_1458458.gbk|SCSV2|843|NC_003814(1022):82-924:1 ^GeneID:18479560^ Subterranean clover stunt C2 alphasatellite, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
90,Subterranean-clover-stunt-C6-alphasatellite_taxid_1458459.gbk,ID:NP_620700.1 |[Subterranean clover stunt C6 alphasatellite]||Subterranean-clover-stunt-C6-alphasatellite_taxid_1458459.gbk|SCSV6|858|NC_003818(1017):48-905:1 ^GeneID:18479562^ Subterranean clover stunt C6 alphasatellite, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
91,Sunflower-leaf-curl-Karnataka-alphasatellite_taxid_1250303.gbk,ID:YP_007004041.1 |[Sunflower leaf curl Karnataka alphasatellite]||Sunflower-leaf-curl-Karnataka-alphasatellite_taxid_1250303.gbk|rep|948|NC_019499(1350):65-1012:1 ^GeneID:14008258^ Sunflower leaf curl Karnataka alphasatellite, complete genome.|neighbours:start(),end()|neighbour_genes:start(),end()|
92,Synedrella-leaf-curl-alphasatellite_taxid_1544378.gbk,ID:YP_009073582.1 |[Synedrella leaf curl alphasatellite]||Synedrella-leaf-curl-alphasatellite_taxid_1544378.gbk|rep|948|NC_025244(1359):74-1021:1 ^GeneID:20522648^ Synedrella leaf curl alphasatellite isolate Synd-1, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
93,Tobacco-curly-shoot-alphasatellite_taxid_926844.gbk,ID:NP_878243.1 |[Tobacco curly shoot alphasatellite]||Tobacco-curly-shoot-alphasatellite_taxid_926844.gbk|rep|948|NC_005057(1367):69-1016:1 ^GOA:Q7T7M9,GeneID:1493921,InterPro:IPR000605,InterPro:IPR003365,UniProtKB/TrEMBL:Q7T7M9^ Tobacco curly shoot virus associated DNA 1, complete genome.|neighbours:start(),end()|neighbour_genes:start(),end()|
94,Tobacco-leaf-curl-PUSA-alphasatellite_taxid_905055.gbk,ID:YP_003934916.1 |[Tobacco leaf curl PUSA alphasatellite]||Tobacco-leaf-curl-PUSA-alphasatellite_taxid_905055.gbk|Rep|948|NC_014597(1379):80-1027:1 ^GeneID:9830660^ Tobacco leaf curl PUSA alphasatellite, complete genome.|neighbours:start(),end()|neighbour_genes:start(),end()|
95,Tomato-leaf-curl-Cameroon-alphasatellite-CM-OMHD3-Ok-09_taxid_743041.gbk,ID:YP_009508212.1 |[Tomato leaf curl Cameroon alphasatellite [CM:OMHD3:Ok:09]]||Tomato-leaf-curl-Cameroon-alphasatellite-CM-OMHD3-Ok-09_taxid_743041.gbk|rep|954|NC_038902(1398):65-1018:1 ^GeneID:37619540^ Tomato leaf curl Cameroon alphasatellite [CM:OMHD3:Ok:09] complete sequence, isolate OMHD3.|neighbours:start(),end()|neighbour_genes:start(),end()|
96,Tomato-leaf-curl-Cameroon-alphasatellite-CM-TOS2D1-To-09_taxid_743042.gbk,ID:YP_009508213.1 |[Tomato leaf curl Cameroon alphasatellite [CM:TOS2D1:To:09]]||Tomato-leaf-curl-Cameroon-alphasatellite-CM-TOS2D1-To-09_taxid_743042.gbk|rep|954|NC_038903(1401):65-1018:1 ^GeneID:37619542^ Tomato leaf curl Cameroon alphasatellite [CM:TOS2D1:To:09] complete sequence, isolate TOS2D1.|neighbours:start(),end()|neighbour_genes:start(),end()|
97,Tomato-leaf-curl-Cameroon-alphasatellite_taxid_743040.gbk,ID:YP_004046695.1 |[Tomato leaf curl Cameroon alphasatellite]||Tomato-leaf-curl-Cameroon-alphasatellite_taxid_743040.gbk|rep|948|NC_014747(1392):65-1012:1 ^GOA:E5AZV6,GeneID:10002896,InterPro:IPR000605,InterPro:IPR003365,UniProtKB/TrEMBL:E5AZV6^ Tomato leaf curl Cameroon alphasatellite, complete genome.|neighbours:start(),end()|neighbour_genes:start(),end()|
98,Tomato-leaf-curl-Pakistan-alphasatellite_taxid_538004.gbk,ID:YP_002941920.1 |[Tomato leaf curl Pakistan alphasatellite]||Tomato-leaf-curl-Pakistan-alphasatellite_taxid_538004.gbk|rep|615|NC_012789(1384):330-944:1 ^GOA:C4PLB1,GeneID:7969396,InterPro:IPR000605,UniProtKB/TrEMBL:C4PLB1^ Tomato leaf curl Pakistan virus associated DNA 1, complete genome.|neighbours:start(),end()|neighbour_genes:start(),end()|
99,Tomato-leaf-curl-alphasatellite_taxid_1407057.gbk,ID:YP_009337831.1 |[Tomato leaf curl alphasatellite]||Tomato-leaf-curl-alphasatellite_taxid_1407057.gbk|Rep|948|NC_033274(1369):76-1023:1 ^GeneID:30855490^ Tomato leaf curl alphasatellite complete sequence, isolate SA150, clone KL-21.|neighbours:start(),end()|neighbour_genes:start(),end()|
100,Tomato-yellow-leaf-curl-China-alphasatellite_taxid_240557.gbk,ID:YP_009666132.1 |[Tomato yellow leaf curl China alphasatellite]||Tomato-yellow-leaf-curl-China-alphasatellite_taxid_240557.gbk|rep|945|NC_043449(1369):74-1018:1 ^GOA:D2N1W1,GeneID:40526336,InterPro:IPR000605,InterPro:IPR003365,UniProtKB/TrEMBL:D2N1W1^ Tomato yellow leaf curl China virus associated DNA 1 rep gene for replication-associated protein, clone 17.|neighbours:start(),end()|neighbour_genes:start(),end()|
101,Tomato-yellow-leaf-curl-Yunnan-alphasatellite_taxid_2169846.gbk,ID:YP_009513233.1 |[Tomato yellow leaf curl Yunnan alphasatellite]||Tomato-yellow-leaf-curl-Yunnan-alphasatellite_taxid_2169846.gbk|Rep protein|948|NC_039229(1354):79-1026:1 ^GeneID:37627223^ Tomato yellow leaf curl Yunnan alphasatellite isolate YN4368-69, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
102,Tomato-yellow-spot-alphasatellite_taxid_2169827.gbk,ID:YP_009508434.1 |[Tomato yellow spot alphasatellite]||Tomato-yellow-spot-alphasatellite_taxid_2169827.gbk|REP|942|NC_038993(1367):89-1030:1 ^GeneID:37619887^ Tomato yellow spot alphasatellite isolate BR:Dou1095.1:11, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
103,Vernonia-yellow-vein-Fujian-alphasatellite_taxid_2169908.gbk,ID:YP_009513230.1 |[Vernonia yellow vein Fujian alphasatellite]||Vernonia-yellow-vein-Fujian-alphasatellite_taxid_2169908.gbk|Rep protein|888|NC_039233(1361):77-964:1 ^GeneID:37627244^ Vernonia yellow vein Fujian virus alphasatellite clone BG-Vamban, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
104,Whitefly-associated-Guatemala-alphasatellite-1_taxid_2560838.gbk,ID:YP_009508355.1 |[Whitefly associated Guatemala alphasatellite 1]||Whitefly-associated-Guatemala-alphasatellite-1_taxid_2560838.gbk|replication initiato..|945|NC_038974(1359):74-1018:1 ^GeneID:37785003^ Whitefly associated Guetamala alphasatellite 1 isolate GtTo2-2, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
105,Whitefly-associated-Guatemala-alphasatellite-2_taxid_2169828.gbk,ID:YP_009508354.1 |[Whitefly associated Guatemala alphasatellite 2]||Whitefly-associated-Guatemala-alphasatellite-2_taxid_2169828.gbk|replication initiato..|942|NC_038973(1370):66-1007:1 ^GeneID:37619787^ Whitefly associated Guatemala alphasatellite 2 isolate GtTo2-1, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
106,Whitefly-associated-Puerto-Rico-alphasatellite-1_taxid_2169829.gbk,ID:YP_009508356.1 |[Whitefly associated Puerto Rico alphasatellite 1]||Whitefly-associated-Puerto-Rico-alphasatellite-1_taxid_2169829.gbk|replication initiato..|942|NC_038975(1300):102-1043:1 ^GeneID:37619791^ Whitefly associated Puerto Rico alphasatellite 1 isolate PR3-6, complete sequence.|neighbours:start(),end()|neighbour_genes:start(),end()|
