1,Ashy-storm-petrel-gyrovirus_taxid_2249930.gbk,ID:YP_009553240.1 |[Ashy storm petrel gyrovirus]||Ashy-storm-petrel-gyrovirus_taxid_2249930.gbk|hypothetical protein|309|NC_040720(2394):200-508:1 ^GeneID:41702251^ Ashy storm petrel gyrovirus isolate a12a1_528, complete genome.|neighbours:start(),ID:YP_009553241.1(1)|neighbour_genes:start(),VP2|
73,Torque-teno-Tadarida-brasiliensis-virus_taxid_1543419.gbk,ID:YP_009058945.1 |[Torque teno Tadarida brasiliensis virus]||Torque-teno-Tadarida-brasiliensis-virus_taxid_1543419.gbk|ORF3|396|NC_024908(2367):1411-1806:1 ^GeneID:20465070^ Torque teno Tadarida brasiliensis virus, complete genome.|neighbours:ID:YP_009058944.1(1),end()|neighbour_genes:ORF1,end()|
74,Torque-teno-canis-virus_taxid_687385.gbk,ID:YP_003587832.1 |[Torque teno canis virus]||Torque-teno-canis-virus_taxid_687385.gbk|hypothetical protein|732|NC_014071(2797):662-2566:1 ^GeneID:9086579^ |neighbours:start(),ID:YP_003587833.1(1)|neighbour_genes:start(),hypothetical protein|
75,Torque-teno-canis-virus_taxid_687385.gbk,ID:YP_003587833.1 |[Torque teno canis virus]||Torque-teno-canis-virus_taxid_687385.gbk|hypothetical protein|306|NC_014071(2797):662-967:1 ^GeneID:9086577^ Torque teno canis virus, complete genome.|neighbours:ID:YP_003587832.1(1),ID:YP_003587834.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
76,Torque-teno-canis-virus_taxid_687385.gbk,ID:YP_003587834.1 |[Torque teno canis virus]||Torque-teno-canis-virus_taxid_687385.gbk|hypothetical protein|1731|NC_014071(2797):850-2580:1 ^GeneID:9086578^ Torque teno canis virus, complete genome.|neighbours:ID:YP_003587833.1(1),end()|neighbour_genes:hypothetical protein,end()|
77,Torque-teno-equus-virus-1_taxid_1673633.gbk,ID:YP_009552812.1 |[Torque teno equus virus 1]||Torque-teno-equus-virus-1_taxid_1673633.gbk|ORF1|1908|NC_040668(2197):1-1908:1 ^GeneID:41700471^ Torque teno equus virus 1, complete genome.|neighbours:start(),ID:YP_009552813.1(-1)|neighbour_genes:start(),hypothetical protein|
78,Torque-teno-equus-virus-1_taxid_1673633.gbk,ID:YP_009552813.1 |[Torque teno equus virus 1]||Torque-teno-equus-virus-1_taxid_1673633.gbk|hypothetical protein|210|NC_040668(2197):1167-1376:-1 ^GeneID:41700472^ Torque teno equus virus 1, complete genome.|neighbours:ID:YP_009552812.1(1),ID:YP_009552814.1(1)|neighbour_genes:ORF1,hypothetical protein|
79,Torque-teno-equus-virus-1_taxid_1673633.gbk,ID:YP_009552814.1 |[Torque teno equus virus 1]||Torque-teno-equus-virus-1_taxid_1673633.gbk|hypothetical protein|417|NC_040668(2197):1430-1846:1 ^GeneID:41700470^ Torque teno equus virus 1, complete genome.|neighbours:ID:YP_009552813.1(-1),ID:YP_009552815.1(-1)|neighbour_genes:hypothetical protein,hypothetical protein|
80,Torque-teno-equus-virus-1_taxid_1673633.gbk,ID:YP_009552815.1 |[Torque teno equus virus 1]||Torque-teno-equus-virus-1_taxid_1673633.gbk|hypothetical protein|234|NC_040668(2197):1905-2138:-1 ^GeneID:41700473^ Torque teno equus virus 1, complete genome.|neighbours:ID:YP_009552814.1(1),end()|neighbour_genes:hypothetical protein,end()|
81,Torque-teno-felis-virus-2_taxid_2065043.gbk,ID:YP_009505747.1 |[Torque teno felis virus 2]||Torque-teno-felis-virus-2_taxid_2065043.gbk|ORF2|315|NC_038349(2019):238-552:1 ^GeneID:37616662^ Torque teno felis virus 2 isolate PRA1 ORF2, ORF1, and ORF3 genes, complete cds.|neighbours:start(),ID:YP_009505748.1(1)|neighbour_genes:start(),ORF1|
82,Torque-teno-felis-virus-2_taxid_2065043.gbk,ID:YP_009505748.1 |[Torque teno felis virus 2]||Torque-teno-felis-virus-2_taxid_2065043.gbk|ORF1|1215|NC_038349(2019):447-1661:1 ^GeneID:37616660^ Torque teno felis virus 2 isolate PRA1 ORF2, ORF1, and ORF3 genes, complete cds.|neighbours:ID:YP_009505747.1(1),ID:YP_009505749.1(1)|neighbour_genes:ORF2,ORF3|
83,Torque-teno-felis-virus-2_taxid_2065043.gbk,ID:YP_009505749.1 |[Torque teno felis virus 2]||Torque-teno-felis-virus-2_taxid_2065043.gbk|ORF3|552|NC_038349(2019):1222-1773:1 ^GeneID:37616661^ Torque teno felis virus 2 isolate PRA1 ORF2, ORF1, and ORF3 genes, complete cds.|neighbours:ID:YP_009505748.1(1),end()|neighbour_genes:ORF1,end()|
84,Torque-teno-felis-virus_taxid_687384.gbk,ID:YP_003587835.1 |[Torque teno felis virus]||Torque-teno-felis-virus_taxid_687384.gbk|hypothetical protein|696|NC_014072(2064):268-1842:1 ^GeneID:9086583^ |neighbours:start(),ID:YP_003587836.1(1)|neighbour_genes:start(),hypothetical protein|
85,Torque-teno-felis-virus_taxid_687384.gbk,ID:YP_003587836.1 |[Torque teno felis virus]||Torque-teno-felis-virus_taxid_687384.gbk|hypothetical protein|318|NC_014072(2064):268-585:1 ^GeneID:9086581^ Torque teno felis virus, complete genome.|neighbours:ID:YP_003587835.1(1),ID:YP_003587837.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
86,Torque-teno-felis-virus_taxid_687384.gbk,ID:YP_003587837.1 |[Torque teno felis virus]||Torque-teno-felis-virus_taxid_687384.gbk|hypothetical protein|1311|NC_014072(2064):438-1748:1 ^GeneID:9086582^ Torque teno felis virus, complete genome.|neighbours:ID:YP_003587836.1(1),end()|neighbour_genes:hypothetical protein,end()|
87,Torque-teno-indri-virus-1_taxid_2010248.gbk,ID:YP_009380543.1 |[Torque teno indri virus 1]||Torque-teno-indri-virus-1_taxid_2010248.gbk|orf3|273|NC_034978(2572):474-746:-1 ^GeneID:33133672^ Torque teno indri virus 1, complete genome.|neighbours:start(),ID:YP_009380544.1(-1)|neighbour_genes:start(),orf1|
88,Torque-teno-indri-virus-1_taxid_2010248.gbk,ID:YP_009380544.1 |[Torque teno indri virus 1]||Torque-teno-indri-virus-1_taxid_2010248.gbk|orf1|1563|NC_034978(2572):493-2055:-1 ^GeneID:33133671^ Torque teno indri virus 1, complete genome.|neighbours:ID:YP_009380543.1(-1),ID:YP_009380545.1(-1)|neighbour_genes:orf3,orf2|
89,Torque-teno-indri-virus-1_taxid_2010248.gbk,ID:YP_009380545.1 |[Torque teno indri virus 1]||Torque-teno-indri-virus-1_taxid_2010248.gbk|orf2|288|NC_034978(2572):1938-2225:-1 ^GeneID:33133670^ Torque teno indri virus 1, complete genome.|neighbours:ID:YP_009380544.1(-1),end()|neighbour_genes:orf1,end()|
90,Torque-teno-midi-virus-3_taxid_2065044.gbk,ID:YP_009505750.1 |[Torque teno midi virus 3]||Torque-teno-midi-virus-3_taxid_2065044.gbk|ORF2|351|NC_038350(2002):200-550:1 ^GeneID:37616665^ Torque teno midi virus 3 isolate 2PoSMA ORF2 and ORF1 genes, complete cds.|neighbours:start(),ID:YP_009505751.1(1)|neighbour_genes:start(),ORF1|
91,Torque-teno-midi-virus-3_taxid_2065044.gbk,ID:YP_009505751.1 |[Torque teno midi virus 3]||Torque-teno-midi-virus-3_taxid_2065044.gbk|ORF1|1602|NC_038350(2002):397-1998:1 ^GeneID:37616664^ Torque teno midi virus 3 isolate 2PoSMA ORF2 and ORF1 genes, complete cds.|neighbours:ID:YP_009505750.1(1),end()|neighbour_genes:ORF2,end()|
92,Torque-teno-midi-virus-4_taxid_2065045.gbk,ID:YP_009505752.1 |[Torque teno midi virus 4]||Torque-teno-midi-virus-4_taxid_2065045.gbk|ORF2|351|NC_038351(2454):200-550:1 ^GeneID:37616669^ Torque teno midi virus 4 isolate 6PoSMA ORF2, ORF1, and ORF3 genes, complete cds.|neighbours:start(),ID:YP_009505753.1(1)|neighbour_genes:start(),ORF1|
93,Torque-teno-midi-virus-4_taxid_2065045.gbk,ID:YP_009505753.1 |[Torque teno midi virus 4]||Torque-teno-midi-virus-4_taxid_2065045.gbk|ORF1|1977|NC_038351(2454):394-2370:1 ^GeneID:37616668^ Torque teno midi virus 4 isolate 6PoSMA ORF2, ORF1, and ORF3 genes, complete cds.|neighbours:ID:YP_009505752.1(1),ID:YP_009505754.1(1)|neighbour_genes:ORF2,ORF3|
94,Torque-teno-midi-virus-4_taxid_2065045.gbk,ID:YP_009505754.1 |[Torque teno midi virus 4]||Torque-teno-midi-virus-4_taxid_2065045.gbk|ORF3|537|NC_038351(2454):1853-2389:1 ^GeneID:37616667^ Torque teno midi virus 4 isolate 6PoSMA ORF2, ORF1, and ORF3 genes, complete cds.|neighbours:ID:YP_009505753.1(1),end()|neighbour_genes:ORF1,end()|
95,Torque-teno-mini-virus-10_taxid_2065036.gbk,ID:YP_009505733.1 |[Torque teno mini virus 10]||Torque-teno-mini-virus-10_taxid_2065036.gbk|ORF2|324|NC_038345(2887):188-511:1 ^GeneID:37616645^ Torque teno mini virus 10 isolate LIL-y1 ORF2, ORF1, ORF3, and ORF4 genes, complete cds.|neighbours:start(),ID:YP_009505734.1(1)|neighbour_genes:start(),ORF1|
96,Torque-teno-mini-virus-10_taxid_2065036.gbk,ID:YP_009505734.1 |[Torque teno mini virus 10]||Torque-teno-mini-virus-10_taxid_2065036.gbk|ORF1|1953|NC_038345(2887):370-2322:1 ^GeneID:37616642^ Torque teno mini virus 10 isolate LIL-y1 ORF2, ORF1, ORF3, and ORF4 genes, complete cds.|neighbours:ID:YP_009505733.1(1),ID:YP_009505735.1(1)|neighbour_genes:ORF2,ORF3|
97,Torque-teno-mini-virus-10_taxid_2065036.gbk,ID:YP_009505735.1 |[Torque teno mini virus 10]||Torque-teno-mini-virus-10_taxid_2065036.gbk|ORF3|345|NC_038345(2887):1961-2305:1 ^GeneID:37616643^ Torque teno mini virus 10 isolate LIL-y1 ORF2, ORF1, ORF3, and ORF4 genes, complete cds.|neighbours:ID:YP_009505734.1(1),ID:YP_009505736.1(1)|neighbour_genes:ORF1,ORF4|
98,Torque-teno-mini-virus-10_taxid_2065036.gbk,ID:YP_009505736.1 |[Torque teno mini virus 10]||Torque-teno-mini-virus-10_taxid_2065036.gbk|ORF4|354|NC_038345(2887):2175-2528:1 ^GeneID:37616644^ Torque teno mini virus 10 isolate LIL-y1 ORF2, ORF1, ORF3, and ORF4 genes, complete cds.|neighbours:ID:YP_009505735.1(1),end()|neighbour_genes:ORF3,end()|
99,Torque-teno-mini-virus-11_taxid_2065037.gbk,ID:YP_009505737.1 |[Torque teno mini virus 11]||Torque-teno-mini-virus-11_taxid_2065037.gbk|ORF2|312|NC_038346(2871):183-494:1 ^GeneID:37616649^ Torque teno mini virus 11 isolate LIL-y2 ORF2, ORF1, and ORF3 genes, complete cds.|neighbours:start(),ID:YP_009505738.1(1)|neighbour_genes:start(),ORF1|
100,Torque-teno-mini-virus-11_taxid_2065037.gbk,ID:YP_009505738.1 |[Torque teno mini virus 11]||Torque-teno-mini-virus-11_taxid_2065037.gbk|ORF1|1989|NC_038346(2871):359-2347:1 ^GeneID:37616648^ Torque teno mini virus 11 isolate LIL-y2 ORF2, ORF1, and ORF3 genes, complete cds.|neighbours:ID:YP_009505737.1(1),ID:YP_009505739.1(1)|neighbour_genes:ORF2,ORF3|
101,Torque-teno-mini-virus-11_taxid_2065037.gbk,ID:YP_009505739.1 |[Torque teno mini virus 11]||Torque-teno-mini-virus-11_taxid_2065037.gbk|ORF3|570|NC_038346(2871):1992-2561:1 ^GeneID:37616647^ Torque teno mini virus 11 isolate LIL-y2 ORF2, ORF1, and ORF3 genes, complete cds.|neighbours:ID:YP_009505738.1(1),end()|neighbour_genes:ORF1,end()|
102,Torque-teno-mini-virus-12_taxid_2065038.gbk,ID:YP_009505740.1 |[Torque teno mini virus 12]||Torque-teno-mini-virus-12_taxid_2065038.gbk|ORF2|300|NC_038347(2912):182-481:1 ^GeneID:37616654^ Torque teno mini virus 12 isolate LIL-y3 ORF2, ORF1, ORF3, and ORF4 genes, complete cds.|neighbours:start(),ID:YP_009505741.1(1)|neighbour_genes:start(),ORF1|
103,Torque-teno-mini-virus-12_taxid_2065038.gbk,ID:YP_009505741.1 |[Torque teno mini virus 12]||Torque-teno-mini-virus-12_taxid_2065038.gbk|ORF1|1986|NC_038347(2912):370-2355:1 ^GeneID:37616651^ Torque teno mini virus 12 isolate LIL-y3 ORF2, ORF1, ORF3, and ORF4 genes, complete cds.|neighbours:ID:YP_009505740.1(1),ID:YP_009505742.1(1)|neighbour_genes:ORF2,ORF3|
104,Torque-teno-mini-virus-12_taxid_2065038.gbk,ID:YP_009505742.1 |[Torque teno mini virus 12]||Torque-teno-mini-virus-12_taxid_2065038.gbk|ORF3|354|NC_038347(2912):1979-2332:1 ^GeneID:37616652^ Torque teno mini virus 12 isolate LIL-y3 ORF2, ORF1, ORF3, and ORF4 genes, complete cds.|neighbours:ID:YP_009505741.1(1),ID:YP_009505743.1(1)|neighbour_genes:ORF1,ORF4|
105,Torque-teno-mini-virus-12_taxid_2065038.gbk,ID:YP_009505743.1 |[Torque teno mini virus 12]||Torque-teno-mini-virus-12_taxid_2065038.gbk|ORF4|195|NC_038347(2912):2379-2573:1 ^GeneID:37616653^ Torque teno mini virus 12 isolate LIL-y3 ORF2, ORF1, ORF3, and ORF4 genes, complete cds.|neighbours:ID:YP_009505742.1(1),end()|neighbour_genes:ORF3,end()|
106,Torque-teno-mini-virus-18_taxid_1859149.gbk,ID:YP_009256214.1 |[Torque teno mini virus 18]||Torque-teno-mini-virus-18_taxid_1859149.gbk|ORF2|267|NC_030297(2803):170-436:1 ^GeneID:27963669^ Torque teno mini virus 18 isolate 222, complete genome.|neighbours:start(),ID:YP_009256215.1(1)|neighbour_genes:start(),ORF1|
107,Torque-teno-mini-virus-18_taxid_1859149.gbk,ID:YP_009256215.1 |[Torque teno mini virus 18]||Torque-teno-mini-virus-18_taxid_1859149.gbk|ORF1|1941|NC_030297(2803):316-2256:1 ^GeneID:27963667^ Torque teno mini virus 18 isolate 222, complete genome.|neighbours:ID:YP_009256214.1(1),ID:YP_009256216.1(1)|neighbour_genes:ORF2,ORF3|
108,Torque-teno-mini-virus-18_taxid_1859149.gbk,ID:YP_009256216.1 |[Torque teno mini virus 18]||Torque-teno-mini-virus-18_taxid_1859149.gbk|ORF3|273|NC_030297(2803):1979-2251:1 ^GeneID:27963668^ Torque teno mini virus 18 isolate 222, complete genome.|neighbours:ID:YP_009256215.1(1),end()|neighbour_genes:ORF1,end()|
109,Torque-teno-mini-virus-1_taxid_687369.gbk,ID:YP_003587915.1 |[Torque teno mini virus 1]||Torque-teno-mini-virus-1_taxid_687369.gbk|hypothetical protein|276|NC_014097(2856):356-631:1 ^GeneID:9086760^ Torque teno mini virus 1, complete genome.|neighbours:start(),ID:YP_003587916.1(1)|neighbour_genes:start(),hypothetical protein|
110,Torque-teno-mini-virus-1_taxid_687369.gbk,ID:YP_003587916.1 |[Torque teno mini virus 1]||Torque-teno-mini-virus-1_taxid_687369.gbk|hypothetical protein|1989|NC_014097(2856):508-2496:1 ^GeneID:9086758^ Torque teno mini virus 1, complete genome.|neighbours:ID:YP_003587915.1(1),ID:YP_003587917.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
111,Torque-teno-mini-virus-1_taxid_687369.gbk,ID:YP_003587917.1 |[Torque teno mini virus 1]||Torque-teno-mini-virus-1_taxid_687369.gbk|hypothetical protein|393|NC_014097(2856):2078-2470:1 ^GeneID:9086759^ Torque teno mini virus 1, complete genome.|neighbours:ID:YP_003587916.1(1),end()|neighbour_genes:hypothetical protein,end()|
112,Torque-teno-mini-virus-2_taxid_687370.gbk,ID:YP_003587883.1 |[Torque teno mini virus 2]||Torque-teno-mini-virus-2_taxid_687370.gbk|hypothetical protein|270|NC_014086(2765):355-624:1 ^GeneID:9086650^ Torque teno mini virus 2, complete genome.|neighbours:start(),ID:YP_003587884.1(1)|neighbour_genes:start(),hypothetical protein|
113,Torque-teno-mini-virus-2_taxid_687370.gbk,ID:YP_003587884.1 |[Torque teno mini virus 2]||Torque-teno-mini-virus-2_taxid_687370.gbk|hypothetical protein|1887|NC_014086(2765):510-2396:1 ^GeneID:9086648^ Torque teno mini virus 2, complete genome.|neighbours:ID:YP_003587883.1(1),ID:YP_003587885.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
114,Torque-teno-mini-virus-2_taxid_687370.gbk,ID:YP_003587885.1 |[Torque teno mini virus 2]||Torque-teno-mini-virus-2_taxid_687370.gbk|hypothetical protein|387|NC_014086(2765):2005-2391:1 ^GeneID:9086649^ Torque teno mini virus 2, complete genome.|neighbours:ID:YP_003587884.1(1),end()|neighbour_genes:hypothetical protein,end()|
115,Torque-teno-mini-virus-3_taxid_687371.gbk,ID:YP_003587889.1 |[Torque teno mini virus 3]||Torque-teno-mini-virus-3_taxid_687371.gbk|hypothetical protein|330|NC_014088(2897):341-670:1 ^GeneID:9086730^ Torque teno mini virus 3, complete genome.|neighbours:start(),ID:YP_003587890.1(1)|neighbour_genes:start(),hypothetical protein|
116,Torque-teno-mini-virus-3_taxid_687371.gbk,ID:YP_003587890.1 |[Torque teno mini virus 3]||Torque-teno-mini-virus-3_taxid_687371.gbk|hypothetical protein|1986|NC_014088(2897):532-2517:1 ^GeneID:9086728^ Torque teno mini virus 3, complete genome.|neighbours:ID:YP_003587889.1(1),ID:YP_003587891.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
117,Torque-teno-mini-virus-3_taxid_687371.gbk,ID:YP_003587891.1 |[Torque teno mini virus 3]||Torque-teno-mini-virus-3_taxid_687371.gbk|hypothetical protein|396|NC_014088(2897):2099-2494:1 ^GeneID:9086729^ Torque teno mini virus 3, complete genome.|neighbours:ID:YP_003587890.1(1),end()|neighbour_genes:hypothetical protein,end()|
118,Torque-teno-mini-virus-4_taxid_687372.gbk,ID:YP_003587895.1 |[Torque teno mini virus 4]||Torque-teno-mini-virus-4_taxid_687372.gbk|hypothetical protein|276|NC_014090(2785):306-581:1 ^GeneID:9086737^ Torque teno mini virus 4, complete genome.|neighbours:start(),ID:YP_003587896.1(1)|neighbour_genes:start(),hypothetical protein|
119,Torque-teno-mini-virus-4_taxid_687372.gbk,ID:YP_003587896.1 |[Torque teno mini virus 4]||Torque-teno-mini-virus-4_taxid_687372.gbk|hypothetical protein|1965|NC_014090(2785):470-2434:1 ^GeneID:9086736^ Torque teno mini virus 4, complete genome.|neighbours:ID:YP_003587895.1(1),end()|neighbour_genes:hypothetical protein,end()|
120,Torque-teno-mini-virus-5_taxid_687373.gbk,ID:YP_003587892.1 |[Torque teno mini virus 5]||Torque-teno-mini-virus-5_taxid_687373.gbk|hypothetical protein|300|NC_014089(2908):340-639:1 ^GeneID:9086734^ Torque teno mini virus 5, complete genome.|neighbours:start(),ID:YP_003587893.1(1)|neighbour_genes:start(),hypothetical protein|
121,Torque-teno-mini-virus-5_taxid_687373.gbk,ID:YP_003587893.1 |[Torque teno mini virus 5]||Torque-teno-mini-virus-5_taxid_687373.gbk|hypothetical protein|2016|NC_014089(2908):528-2543:1 ^GeneID:9086732^ Torque teno mini virus 5, complete genome.|neighbours:ID:YP_003587892.1(1),ID:YP_003587894.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
122,Torque-teno-mini-virus-5_taxid_687373.gbk,ID:YP_003587894.1 |[Torque teno mini virus 5]||Torque-teno-mini-virus-5_taxid_687373.gbk|hypothetical protein|339|NC_014089(2908):2176-2514:1 ^GeneID:9086733^ Torque teno mini virus 5, complete genome.|neighbours:ID:YP_003587893.1(1),end()|neighbour_genes:hypothetical protein,end()|
123,Torque-teno-mini-virus-6_taxid_687374.gbk,ID:YP_003587910.1 |[Torque teno mini virus 6]||Torque-teno-mini-virus-6_taxid_687374.gbk|hypothetical protein|294|NC_014095(2897):334-627:1 ^GeneID:9086753^ Torque teno mini virus 6, complete genome.|neighbours:start(),ID:YP_003587911.1(1)|neighbour_genes:start(),hypothetical protein|
124,Torque-teno-mini-virus-6_taxid_687374.gbk,ID:YP_003587911.1 |[Torque teno mini virus 6]||Torque-teno-mini-virus-6_taxid_687374.gbk|hypothetical protein|1971|NC_014095(2897):516-2486:1 ^GeneID:9086751^ Torque teno mini virus 6, complete genome.|neighbours:ID:YP_003587910.1(1),ID:YP_003587912.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
125,Torque-teno-mini-virus-6_taxid_687374.gbk,ID:YP_003587912.1 |[Torque teno mini virus 6]||Torque-teno-mini-virus-6_taxid_687374.gbk|hypothetical protein|423|NC_014095(2897):2044-2466:1 ^GeneID:9086752^ Torque teno mini virus 6, complete genome.|neighbours:ID:YP_003587911.1(1),end()|neighbour_genes:hypothetical protein,end()|
126,Torque-teno-mini-virus-7_taxid_687375.gbk,ID:YP_003587870.1 |[Torque teno mini virus 7]||Torque-teno-mini-virus-7_taxid_687375.gbk|hypothetical protein|303|NC_014082(2952):416-718:1 ^GeneID:9086632^ Torque teno mini virus 7, complete genome.|neighbours:start(),ID:YP_003587871.1(1)|neighbour_genes:start(),hypothetical protein|
127,Torque-teno-mini-virus-7_taxid_687375.gbk,ID:YP_003587871.1 |[Torque teno mini virus 7]||Torque-teno-mini-virus-7_taxid_687375.gbk|hypothetical protein|1998|NC_014082(2952):601-2598:1 ^GeneID:9086631^ Torque teno mini virus 7, complete genome.|neighbours:ID:YP_003587870.1(1),end()|neighbour_genes:hypothetical protein,end()|
128,Torque-teno-mini-virus-8_taxid_687376.gbk,ID:YP_003587825.1 |[Torque teno mini virus 8]||Torque-teno-mini-virus-8_taxid_687376.gbk|ORF2|300|NC_014068(2910):341-640:1 ^GeneID:9086568^ Torque teno mini virus 8, complete genome.|neighbours:start(),ID:YP_003587826.1(1)|neighbour_genes:start(),ORF1|
129,Torque-teno-mini-virus-8_taxid_687376.gbk,ID:YP_003587826.1 |[Torque teno mini virus 8]||Torque-teno-mini-virus-8_taxid_687376.gbk|ORF1|2028|NC_014068(2910):529-2556:1 ^GeneID:9086567^ Torque teno mini virus 8, complete genome.|neighbours:ID:YP_003587825.1(1),end()|neighbour_genes:ORF2,end()|
130,Torque-teno-mini-virus-9_taxid_687377.gbk,ID:NP_054655.1 |[Torque teno mini virus 9]||Torque-teno-mini-virus-9_taxid_687377.gbk|ORF2|318|NC_002195(2915):314-631:1 ^GeneID:1452654^ Torque teno mini virus 9, complete genome.|neighbours:start(),ID:NP_054656.1(1)|neighbour_genes:start(),ORF1|
131,Torque-teno-mini-virus-9_taxid_687377.gbk,ID:NP_054656.1 |[Torque teno mini virus 9]||Torque-teno-mini-virus-9_taxid_687377.gbk|ORF1|2052|NC_002195(2915):514-2565:1 ^GeneID:1452656^ Torque teno mini virus 9, complete genome.|neighbours:ID:NP_054655.1(1),ID:NP_054657.1(1)|neighbour_genes:ORF2,ORF3|
132,Torque-teno-mini-virus-9_taxid_687377.gbk,ID:NP_054657.1 |[Torque teno mini virus 9]||Torque-teno-mini-virus-9_taxid_687377.gbk|ORF3|348|NC_002195(2915):2204-2551:1 ^GeneID:1452655^ Torque teno mini virus 9, complete genome.|neighbours:ID:NP_054656.1(1),end()|neighbour_genes:ORF1,end()|
133,Torque-teno-mini-virus-ALA22_taxid_1535290.gbk,ID:YP_009109709.1 |[Torque teno mini virus ALA22]||Torque-teno-mini-virus-ALA22_taxid_1535290.gbk|hypothetical protein|306|NC_025726(2914):343-648:1 ^GeneID:22284068^ Torque teno mini virus ALA22, complete genome.|neighbours:start(),ID:YP_009109710.1(1)|neighbour_genes:start(),hypothetical protein|
134,Torque-teno-mini-virus-ALA22_taxid_1535290.gbk,ID:YP_009109710.1 |[Torque teno mini virus ALA22]||Torque-teno-mini-virus-ALA22_taxid_1535290.gbk|hypothetical protein|2025|NC_025726(2914):531-2555:1 ^GeneID:22284066^ Torque teno mini virus ALA22, complete genome.|neighbours:ID:YP_009109709.1(1),ID:YP_009109711.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
135,Torque-teno-mini-virus-ALA22_taxid_1535290.gbk,ID:YP_009109711.1 |[Torque teno mini virus ALA22]||Torque-teno-mini-virus-ALA22_taxid_1535290.gbk|hypothetical protein|405|NC_025726(2914):2137-2541:1 ^GeneID:22284067^ Torque teno mini virus ALA22, complete genome.|neighbours:ID:YP_009109710.1(1),end()|neighbour_genes:hypothetical protein,end()|
136,Torque-teno-mini-virus-ALH8_taxid_1535291.gbk,ID:YP_009109712.1 |[Torque teno mini virus ALH8]||Torque-teno-mini-virus-ALH8_taxid_1535291.gbk|hypothetical protein|270|NC_025727(2855):341-610:1 ^GeneID:22284194^ Torque teno mini virus ALH8, complete genome.|neighbours:start(),ID:YP_009109713.1(1)|neighbour_genes:start(),hypothetical protein|
137,Torque-teno-mini-virus-ALH8_taxid_1535291.gbk,ID:YP_009109713.1 |[Torque teno mini virus ALH8]||Torque-teno-mini-virus-ALH8_taxid_1535291.gbk|hypothetical protein|1971|NC_025727(2855):505-2475:1 ^GeneID:22284193^ Torque teno mini virus ALH8, complete genome.|neighbours:ID:YP_009109712.1(1),end()|neighbour_genes:hypothetical protein,end()|
138,Torque-teno-sus-virus-1a_taxid_687386.gbk,ID:YP_003587829.1 |[Torque teno sus virus 1a]||Torque-teno-sus-virus-1a_taxid_687386.gbk|hypothetical protein|675|NC_014070(2878):430-2487:1 ^GeneID:9086575^ |neighbours:start(),ID:YP_003587830.1(1)|neighbour_genes:start(),hypothetical protein|
139,Torque-teno-sus-virus-1a_taxid_687386.gbk,ID:YP_003587830.1 |[Torque teno sus virus 1a]||Torque-teno-sus-virus-1a_taxid_687386.gbk|hypothetical protein|222|NC_014070(2878):430-651:1 ^GeneID:9086573^ Torque teno sus virus 1a, complete genome.|neighbours:ID:YP_003587829.1(1),ID:YP_003587831.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
140,Torque-teno-sus-virus-1a_taxid_687386.gbk,ID:YP_003587831.1 |[Torque teno sus virus 1a]||Torque-teno-sus-virus-1a_taxid_687386.gbk|hypothetical protein|1908|NC_014070(2878):534-2441:1 ^GeneID:9086574^ Torque teno sus virus 1a, complete genome.|neighbours:ID:YP_003587830.1(1),end()|neighbour_genes:hypothetical protein,end()|
141,Torque-teno-sus-virus-1b_taxid_687387.gbk,ID:YP_003587899.1 |[Torque teno sus virus 1b]||Torque-teno-sus-virus-1b_taxid_687387.gbk|ORF3|687|NC_027059(2872):428-2479:1 ^GeneID:24284610^ |neighbours:start(),ID:YP_003587900.1(1)|neighbour_genes:start(),ORF2|
142,Torque-teno-sus-virus-1b_taxid_687387.gbk,ID:YP_003587900.1 |[Torque teno sus virus 1b]||Torque-teno-sus-virus-1b_taxid_687387.gbk|ORF2|219|NC_027059(2872):428-646:1 ^GeneID:24284609^ Torque teno sus virus 1b isolate 1p, complete genome.|neighbours:ID:YP_003587899.1(1),ID:YP_003587901.1(1)|neighbour_genes:ORF3,ORF1|
143,Torque-teno-sus-virus-1b_taxid_687387.gbk,ID:YP_003587901.1 |[Torque teno sus virus 1b]||Torque-teno-sus-virus-1b_taxid_687387.gbk|ORF1|1914|NC_027059(2872):517-2430:1 ^GeneID:24284608^ Torque teno sus virus 1b isolate 1p, complete genome.|neighbours:ID:YP_003587900.1(1),end()|neighbour_genes:ORF2,end()|
144,Torque-teno-sus-virus-k2a_taxid_1968861.gbk,ID:YP_004021924.1 |[Torque teno sus virus k2a]||Torque-teno-sus-virus-k2a_taxid_1968861.gbk|ORF3|600|NC_014092(2735):393-2330:1 ^GeneID:9086744^ |neighbours:start(),ID:YP_004021925.1(1)|neighbour_genes:start(),ORF2|
