cluster	prevalence	term	what	familia	algoritmo
48_Putative_replication..	2.380952380952381	DNA binding [GO:0003677]	mf	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
51_major_coat_protein	2.380952380952381	viral capsid [GO:0019028]	cc	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
52_50-kDa_virion_protei..	2.380952380952381	virion attachment to host cell pilus [GO:0039666]	bp	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
62_major_coat_protein	2.380952380952381	viral capsid [GO:0019028]	cc	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
65_putative_assembly_pr..	11.904761904761903	zeatin O-beta-D-xylosyltransferase activity [GO:0050404]	mf	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
7_III	4.761904761904762	pathogenesis [GO:0009405]	bp	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
7_III	4.761904761904762	virion attachment to host cell pilus [GO:0039666]	bp	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
7_III	4.761904761904762	viral capsid [GO:0019028]	cc	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
75_resolvase	9.523809523809524	DNA recombination [GO:0006310]	bp	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
75_resolvase	9.523809523809524	DNA integration [GO:0015074]	bp	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
75_resolvase	9.523809523809524	transposition [GO:0032196]	bp	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
75_resolvase	9.523809523809524	host cell cytoplasm [GO:0030430]	cc	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
75_resolvase	9.523809523809524	recombinase activity [GO:0000150]	mf	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
75_resolvase	9.523809523809524	DNA binding [GO:0003677]	mf	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
9_I	19.047619047619047	zeatin O-beta-D-xylosyltransferase activity [GO:0050404]	mf	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
92_putative_major_coat_..	4.761904761904762	viral capsid [GO:0019028]	cc	../results/Get_homologues/Inoviridae/Inoviridae_all_homologues_19062021_0754/	COG
