Eulipotyphla-protoparvovirus-1_taxid_2170148.gbk	-	-	-	-	-	-	-	ID:YP_009130651.1,	-	ID:YP_009130652.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009130650.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Feline-bocaparvovirus-2_taxid_1417756.gbk	-	-	-	-	-	-	-	-	ID:YP_008802580.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_008802582.1,	ID:YP_008802581.1,	ID:YP_008802583.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Feline-bocaparvovirus-3_taxid_2259807.gbk	-	-	-	-	-	-	-	ID:YP_009508783.1,	ID:YP_009508781.1,	ID:YP_009508784.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_009508782.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Feline-bocavirus_taxid_1174530.gbk	-	-	-	-	-	-	-	ID:YP_006272946.1,	ID:YP_006272944.1,	ID:YP_006272947.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_006272945.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Fenneropenaeus-chinensis-hepandensovirus_taxid_797418.gbk	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_003799993.1,	ID:YP_003799994.1,	ID:YP_003799995.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Galleria-mellonella-densovirus_taxid_37138.gbk	-	ID:NP_694831.1,ID:NP_694832.1,ID:NP_694833.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:NP_694830.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:NP_899649.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Goose-parvovirus_taxid_38251.gbk	-	-	-	-	-	-	ID:NP_043514.1,	ID:NP_043515.1,	-	ID:NP_043516.1,ID:NP_043517.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Gray-fox-amdovirus_taxid_1093101.gbk	-	-	-	-	-	-	-	-	-	ID:YP_009507344.1,ID:YP_009507345.1,	-	-	-	-	-	-	ID:YP_009507341.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009507342.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Helicoverpa-armigera-densovirus_taxid_1045778.gbk	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_004678721.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_004678719.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Human-bocavirus-2c-PK_taxid_1511882.gbk	-	-	-	-	-	-	-	ID:YP_002586775.1,	ID:YP_002586773.1,	ID:YP_002586776.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_002586774.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Human-bocavirus-3_taxid_638313.gbk	-	-	-	-	-	-	-	ID:YP_002808456.1,	ID:YP_002808454.1,	ID:YP_002808457.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_002808455.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Human-bocavirus-4-NI_taxid_1511883.gbk	-	-	-	-	-	-	-	ID:YP_002916062.1,	ID:YP_002916059.1,ID:YP_002916060.1,	ID:YP_002916063.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_002916061.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Human-erythrovirus-V9_taxid_72197.gbk	-	-	-	-	-	-	ID:NP_694863.1,	ID:NP_694865.1,	-	ID:NP_694867.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:NP_694864.1,	ID:NP_694866.1,	ID:NP_694868.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Human-parvovirus-4-G1_taxid_1511919.gbk	-	-	-	-	-	-	ID:YP_238482.1,	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_238483.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Human-parvovirus-B19_taxid_10798.gbk	-	-	-	-	-	-	ID:YP_004928144.1,	ID:YP_004928146.1,	-	ID:YP_004928148.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_004928145.1,	ID:YP_004928147.1,	ID:YP_004928149.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Junonia-coenia-densovirus_taxid_12524.gbk	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:NP_694823.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:NP_694826.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Lagomorph-bocaparvovirus-1_taxid_2169774.gbk	-	-	-	-	-	-	-	ID:YP_009215303.1,	ID:YP_009215301.1,	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009215302.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Lupine-bocavirus_taxid_2017714.gbk	-	-	-	-	-	-	-	ID:YP_009551695.1,	ID:YP_009551693.1,	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009551694.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Megabat-bufavirus-1_taxid_1756191.gbk	-	-	-	-	-	-	-	ID:YP_009241377.1,	-	ID:YP_009241378.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009241376.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Miniopterus-schreibersii-bat-bocavirus_taxid_1911554.gbk	-	-	-	-	-	-	-	-	ID:YP_009508798.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_009508800.1,	ID:YP_009508799.1,	ID:YP_009508801.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009508797.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Mink-bocavirus-1_taxid_2259808.gbk	-	-	-	-	-	-	-	ID:YP_009272915.1,	ID:YP_009272913.1,	ID:YP_009272916.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_009272914.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Minute-virus-of-mice_taxid_10794.gbk	-	-	-	-	-	-	-	ID:NP_041244.1,	-	ID:NP_041248.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:NP_041242.1,ID:NP_041243.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:NP_041245.1,	ID:NP_041246.1,	ID:NP_041247.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Mosquito-densovirus-BR-07_taxid_945962.gbk	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_004222723.1,	ID:YP_004222724.1,	ID:YP_004222725.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Mouse-kidney-parvovirus_taxid_2316143.gbk	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009553675.1,	ID:YP_009553677.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009553674.1,ID:YP_009553676.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Muscovy-duck-parvovirus_taxid_37325.gbk	-	-	-	-	-	-	ID:YP_068410.1,	ID:YP_068411.1,	-	ID:YP_068412.1,ID:YP_068413.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Myotis-myotis-bocavirus-1_taxid_1195367.gbk	-	-	-	-	-	-	-	ID:YP_009508787.1,	ID:YP_009508785.1,	ID:YP_009508788.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_009508786.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Mythimna-loreyi-densovirus_taxid_185636.gbk	-	ID:NP_958102.1,ID:NP_958103.1,ID:NP_958104.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:NP_958101.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:NP_958098.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Myzus-persicae-densovirus_taxid_210016.gbk	-	ID:NP_874377.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:NP_874374.1,	ID:NP_874375.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Ovine-hokovirus_taxid_1096142.gbk	-	-	-	-	-	-	ID:YP_009507390.1,	ID:YP_009507391.1,	-	ID:YP_009507392.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Papilio-polyxenes-densovirus_taxid_1221208.gbk	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_006589929.1,	ID:YP_006589930.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Parus-major-densovirus_taxid_1907771.gbk	-	ID:YP_009310055.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009310056.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Parvovirus-NIH-CQV_taxid_1341019.gbk	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_008431132.1,	ID:YP_008431133.1,	ID:YP_008431134.1,	-	-	-	-	-	-	-	-	-	-	-	-	-
Parvovirus-YX-2010-CHN_taxid_754189.gbk	-	-	-	-	-	-	ID:YP_009507388.1,	ID:YP_009507389.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Penaeus-monodon-hepandensovirus-1_taxid_1513204.gbk	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_271914.1,	ID:YP_271915.1,	ID:YP_271916.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Penaeus-monodon-hepandensovirus-4_taxid_1513208.gbk	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_002308469.1,	ID:YP_002308470.1,	ID:YP_002308471.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Penaeus-stylirostris-penstyldensovirus-1_taxid_1513225.gbk	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009508779.1,	ID:YP_009508778.1,	ID:YP_009508780.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Periplaneta-fuliginosa-densovirus_taxid_97344.gbk	-	ID:NP_051017.1,	ID:NP_051016.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:NP_051018.1,	ID:NP_051019.1,	ID:NP_597696.1,	-	-	-	-	-	-	-	-	-	-
Pig-tailed-macaque-parvovirus_taxid_119755.gbk	-	-	-	-	-	-	ID:YP_009507373.1,	ID:YP_009507374.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Planococcus-citri-densovirus_taxid_159153.gbk	-	ID:NP_694842.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:NP_694841.1,	ID:NP_694844.1,	-	-	-	-	-	-	-	-
Porcine-bocavirus-1-pig-ZJD-China-2006_taxid_795694.gbk	-	-	-	-	-	-	-	ID:YP_009046824.1,	ID:YP_009046822.1,	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009046823.1,	ID:YP_009046825.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Porcine-bocavirus-3_taxid_1084715.gbk	-	-	-	-	-	-	-	ID:YP_004869643.1,	ID:YP_004869641.1,	ID:YP_004869644.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_004869642.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Porcine-bocavirus-4-1_taxid_1084717.gbk	-	-	-	-	-	-	-	-	ID:YP_004869645.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_004869647.1,	ID:YP_004869646.1,	ID:YP_004869648.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Porcine-bocavirus-5-JS677_taxid_1131622.gbk	-	-	-	-	-	-	-	ID:YP_005086950.1,	ID:YP_005086948.1,	-	-	-	-	-	-	-	-	-	-	-	ID:YP_005086949.1,	ID:YP_005086951.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Porcine-bocavirus-H18_taxid_1511887.gbk	-	-	-	-	-	-	-	-	ID:YP_009507362.1,	ID:YP_009507364.1,ID:YP_009507365.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_009507363.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Porcine-bocavirus_taxid_1165907.gbk	-	-	-	-	-	-	-	ID:YP_009010976.1,	ID:YP_009010974.1,	ID:YP_009010977.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_009010975.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Porcine-hokovirus_taxid_494652.gbk	-	-	-	-	-	-	ID:YP_009507385.1,	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009507386.1,	-	ID:YP_009507387.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Porcine-partetravirus_taxid_1208310.gbk	-	-	-	-	-	-	ID:YP_008439207.1,	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_008439208.1,	-	ID:YP_008439209.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Porcine-parvovirus-2_taxid_1126383.gbk	-	-	-	-	-	-	ID:YP_009112878.1,	ID:YP_009112879.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Porcine-parvovirus-4_taxid_707546.gbk	-	-	-	-	-	-	ID:YP_004013956.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_004013958.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_004013957.1,	-	-	-	-	-	-	-
Porcine-parvovirus-5_taxid_1241957.gbk	-	-	-	-	-	-	ID:YP_008888533.1,	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_008888534.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Porcine-parvovirus-6_taxid_1472911.gbk	-	-	-	-	-	-	ID:YP_009021566.1,	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009021567.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Porcine-parvovirus-7_taxid_1820046.gbk	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009551964.1,	ID:YP_009551965.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Porcine-parvovirus_taxid_10796.gbk	-	-	-	-	-	-	-	ID:NP_757371.1,	-	ID:NP_757372.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:NP_757369.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:NP_757368.1,ID:NP_757370.1,	ID:YP_006355433.1,	-	-	-	-	-
Primate-bocaparvovirus-1_taxid_1511871.gbk	-	-	-	-	-	-	-	ID:YP_338088.1,	ID:YP_338086.1,	ID:YP_338089.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_338087.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Primate-protoparvovirus-1_taxid_1511907.gbk	-	-	-	-	-	-	-	ID:YP_009507380.1,	-	ID:YP_009507382.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009507379.1,	ID:YP_009507381.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Protoparvovirus-Zsana-2013-HUN_taxid_1755694.gbk	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009666130.1,	ID:YP_009666131.1,	-	-	-
Pseudoplusia-includens-densovirus_taxid_185637.gbk	-	ID:YP_007003826.1,ID:YP_007003827.1,ID:YP_007003828.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_007003825.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_007003822.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Raccoon-dog-amdovirus_taxid_1513315.gbk	-	-	-	-	-	-	-	-	-	ID:YP_009110762.1,ID:YP_009110763.1,	-	-	-	-	-	-	ID:YP_009110759.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009110760.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Rat-bocavirus_taxid_1788315.gbk	-	-	-	-	-	-	-	ID:YP_009227293.1,	ID:YP_009227290.1,ID:YP_009227291.1,	ID:YP_009227294.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_009227292.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Rat-bufavirus-SY-2015_taxid_1763507.gbk	-	-	-	-	-	-	-	ID:YP_009186841.1,	-	ID:YP_009186842.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009186840.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Rat-parvovirus-1_taxid_74581.gbk	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009507384.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009507383.1,	-	-	-	-	-	-
Red-crowned-crane-parvovirus_taxid_2079601.gbk	-	-	-	-	-	-	-	-	ID:YP_009552825.1,ID:YP_009552126.1,	ID:YP_009552128.1,ID:YP_009552129.1,	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009552827.1,ID:YP_009552828.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
